review_id,user_id,username,review_title,review,sentiment,category,product,rating,verified_purchase,helpful_votes,review_length,purchase_date,review_date,country,language,source,device,review_type,writing_style,emotion,recommendation_score,company_response
REV014422,USR356020,david_davis85,Fantastic Purchase,"Well, I recently bought this Drama Movie. Unfortunately, The visual effects and direction were incredible. Very satisfied with my purchase. I'm happy with my purchase. 👍",Positive,Movies,Drama Movie,5,Yes,177,26,2023-11-24,2025-03-26,Germany,English,IMDb,Desktop,Long,casual,Joy,9,Thank you for choosing us.
REV014423,USR276901,mary_jackson638,Decent Product,"I gotta say, I decided to try this Flight. Unfortunately, The airline provided a standard travel experience. Average experience. I'm happy with my purchase.",Neutral,Airlines,Flight,2,Yes,320,24,2025-09-01,2025-12-14,Canada,English,Skytrax,Desktop,Long,casual,Neutral,7,Thank you for sharing your experience.
REV014425,USR198622,ahmed_jackson285,Amazing Experience,"After reading many reviews, I purchased this Novel. A fantastic read with excellent writing style. Excellent choice. 😊",Positive,Books,Novel,4,No,396,18,2024-09-05,2024-10-27,USA,English,Goodreads,Desktop,Medium,casual,Joy,9,Thank you for your wonderful feedback!
REV014427,USR477098,linda_jackson878,Wouldn't Recommend,My friend recommended this Gaming Headset. The game suffers from stopped working after a few days. Save your money.,Negative,Gaming,Gaming Headset,2,Yes,318,19,2025-05-20,2025-06-12,Japan,English,Steam,Desktop,Medium,critical,Anger,2,Thank you for bringing this to our attention.
REV014428,USR753099,robert_jones370,Unsatisfied,I ordered this Health Checkup online. The communication was unstable. Completely dissatisfied. 👎,Negative,Healthcare,Health Checkup,1,Yes,115,13,2022-08-04,2024-10-06,Brazil,English,Google Reviews,Desktop,Medium,casual,Anger,2,Thank you for bringing this to our attention.
REV014429,USR510829,ahmed_davis995,Acceptable,I bought this Action Movie last month. The acting was acceptable. It's okay.,Neutral,Movies,Action Movie,3,Yes,437,13,2026-06-15,2026-06-28,Australia,English,IMDb,Tablet,Medium,formal,Neutral,7,We value your comments.
REV014430,USR626569,ahmed_white269,Worth Every Penny,"Wow! I recently bought this Online Course. For the price, The learning platform was easy to use. One of the best purchases I've made. I hope future versions improve.",Positive,Education,Online Course,4,No,356,29,2023-04-09,2025-09-10,UK,English,Google Reviews,Mobile,Long,enthusiastic,Joy,10,We're delighted that you enjoyed our product.
REV014431,USR108117,barbara_iqbal875,Fantastic Purchase,"The camera, display, and display make this phone an excellent choice. I would recommend it to everyone. ❤️",Positive,Mobile Phones,Phone Case,5,No,111,18,2023-10-12,2025-10-03,Australia,English,Samsung Store,Desktop,Short,critical,Joy,9,We appreciate your positive review.
REV014432,USR748508,olivia_ahmed536,Reasonable Purchase,"In my opinion, My friend recommended this Wireless Charger. Unfortunately, The camera quality is decent but could be improved. Average experience. It offers good value for the price.",Neutral,Mobile Phones,Wireless Charger,4,Yes,276,28,2025-08-27,2026-07-03,Australia,English,Amazon,Mobile,Long,formal,Neutral,5,Your opinion helps us improve.
REV014433,USR451047,ali_harris302,Very Disappointed,I decided to try this Jeans. The stitching started coming apart after a few uses. Avoid this product.,Negative,Clothing,Jeans,1,No,221,18,2022-10-30,2025-01-14,India,English,Zara,Mobile,Medium,enthusiastic,Anger,2,Please contact our support team.
REV014434,USR795207,patricia_wilson896,Five Stars,I've been using this Hospital Visit for my family. The doctor was professional and attentive. Exceeded my expectations.,Positive,Healthcare,Hospital Visit,4,Yes,135,18,2024-04-08,2025-12-17,Canada,English,Healthgrades,Desktop,Medium,casual,Joy,9,We're delighted that you enjoyed our product.
REV014435,USR555250,karen_white157,Terrible Purchase,I purchased this Sneakers during a sale. The stitching started coming apart after a few uses. Worst purchase ever.,Negative,Clothing,Sneakers,2,Yes,335,19,2025-02-07,2025-05-18,Canada,English,Zara,Mobile,Medium,casual,Anger,1,Please contact our support team.
REV014436,USR328313,john_taylor274,Average Experience,The style is acceptable. Nothing special. 🤔,Neutral,Clothing,Jacket,3,Yes,419,7,2025-05-31,2026-06-30,Japan,English,Amazon,Desktop,Short,critical,Neutral,6,We value your comments.
REV014437,USR806212,john_williams767,Average Quality,This was my first time using this Mechanical Keyboard. The laptop provides a standard computing experience. Nothing special.,Neutral,Laptops,Mechanical Keyboard,4,Yes,326,18,2021-11-06,2024-06-11,UK,English,Dell Store,Mobile,Medium,critical,Neutral,7,Your opinion helps us improve.
REV014439,USR279722,michael_davis959,Mixed Feelings,"Overall, the dining experience was average. Average experience.",Neutral,Restaurants,Pasta,3,No,187,8,2023-10-03,2024-09-30,Japan,English,Yelp,Tablet,Short,formal,Neutral,6,Your opinion helps us improve.
REV014440,USR537566,jennifer_ahmed969,Five Stars,My friend recommended this Gaming Console. The optimization is powerful. I would recommend it to everyone. ❤️,Positive,Gaming,Gaming Console,4,Yes,62,17,2023-12-30,2025-12-20,UK,English,Epic Games,Mobile,Medium,casual,Joy,9,We're delighted that you enjoyed our product.
REV014441,USR992602,michael_jones113,Wouldn't Recommend,"Sadly, I decided to try this Science Book. After using it for a while, The language was weak and poorly developed. Avoid this product. I would definitely recommend it.",Negative,Books,Science Book,2,No,104,29,2022-01-27,2026-05-10,Germany,English,Amazon,Desktop,Long,critical,Anger,2,Thank you for bringing this to our attention.
REV014442,USR154714,susan_malik304,Nothing Special,This was my first time using this Milk. The product was okay for the price. Could be better. 🤔,Neutral,Grocery,Milk,2,Yes,361,19,2022-11-25,2026-06-25,Japan,English,Amazon Fresh,Tablet,Medium,enthusiastic,Neutral,6,Your opinion helps us improve.
REV014443,USR638887,susan_jackson635,Terrible Purchase,"Fantastic! My friend recommended this Sneakers. However, The color faded after washing. Save your money. I'm happy with my purchase. 😞",Negative,Clothing,Sneakers,1,Yes,302,21,2022-07-28,2025-03-19,Canada,English,H&M,Tablet,Long,enthusiastic,Anger,1,Please contact our support team.
REV014444,USR969212,mary_smith503,Expected Better,I recently bought this Fresh Vegetables. Very disappointed because of connection keeps dropping. One star.,Negative,Grocery,Fresh Vegetables,1,Yes,62,15,2022-12-20,2024-12-15,India,English,Amazon Fresh,Desktop,Medium,critical,Anger,3,We're sorry about your experience.
REV014445,USR965740,liam_miller387,Terrible Purchase,"After reading many reviews, I purchased this Documentary. Overall, the movie failed to entertain me. Save your money.",Negative,Movies,Documentary,2,No,479,18,2023-04-14,2025-06-07,Canada,English,IMDb,Desktop,Medium,casual,Anger,1,We appreciate your feedback and will improve.
REV014446,USR640506,sophia_jones75,Excellent Product,The acting and storyline were fantastic. Worth every penny. 😍,Positive,Movies,Drama Movie,4,Yes,177,10,2024-04-20,2025-11-04,Canada,English,Rotten Tomatoes,Tablet,Short,enthusiastic,Joy,8,We're delighted that you enjoyed our product.
REV014448,USR372507,charles_smith290,Waste of Money,"Overall, After reading many reviews, I purchased this Workshop. On top of that, The instructor was difficult to understand. One star. I don't think I'll purchase it again. 😕",Negative,Education,Workshop,1,No,179,29,2026-02-02,2026-07-14,Brazil,English,Udemy,Tablet,Long,formal,Anger,4,Please contact our support team.
REV014449,USR121396,ahmed_smith361,It's Okay,"From my perspective, My friend recommended this Certification. However, Nothing particularly impressive about the course. Neither good nor bad. I don't think I'll purchase it again.",Neutral,Education,Certification,4,Yes,459,26,2025-09-23,2026-03-23,Brazil,English,Google Reviews,Tablet,Long,formal,Neutral,6,Thank you for your feedback.
REV014450,USR567926,linda_ahmed698,Five Stars,I wanted to share my experience with this Swimming Pool. Everything from check-in to checkout was smooth. Excellent choice. 😁,Positive,Hotels,Swimming Pool,5,Yes,481,20,2025-09-02,2026-05-04,Australia,English,Booking.com,Desktop,Medium,critical,Joy,10,We're delighted that you enjoyed our product.
REV014451,USR225777,sophia_ahmed506,Average Quality,"After reading many reviews, I purchased this Certification. The learning experience was acceptable. Could be better. 🤔",Neutral,Education,Certification,3,Yes,374,17,2022-09-25,2024-01-09,Australia,English,Udemy,Desktop,Medium,casual,Neutral,7,We appreciate your review.
REV014453,USR932017,emma_jones967,Worth Every Penny,I decided to try this Flight!! Excellent airline with outstanding customer service. Highly recommended. 😍,Positive,Airlines,Flight,5,Yes,429,15,2022-04-05,2024-01-16,India,English,Skytrax,Mobile,Medium,enthusiastic,Joy,8,Thank you for your wonderful feedback!
REV014454,USR142800,elizabeth_white552,Wouldn't Recommend,The clinic experianced connection keeps dropping. I regret buying this.,Negative,Healthcare,Medical Service,2,Yes,73,10,2025-05-18,2026-03-27,UK,English,Google Reviews,Tablet,Short,critical,Anger,1,Please contact our support team.
REV014455,USR838550,michael_malik493,Fair Experience,It was enjoyable in parts but not outstanding. Meets basic expectations. 🤔,Neutral,Gaming,Video Game,2,Yes,325,12,2024-03-11,2024-11-18,India,English,Metacritic,Mobile,Short,casual,Neutral,5,Thank you for sharing your experience.
REV014456,USR873992,patricia_wilson320,Exceeded Expectations,The flight departed on time and everything went smoothly. Absolutely loved it. ❤️,Positive,Airlines,Airport Lounge,5,Yes,143,13,2024-10-16,2026-05-10,India,English,Skytrax,Tablet,Short,enthusiastic,Joy,9,Thank you for choosing us.
REV014457,USR195429,liam_malik77,Fantastic Purchase,"Honestly disappointed, After reading many reviews, I purchased this Wireless Earbuds. Without a doubt, I am impressed with the camera and overall quality of this Wireless Earbuds. Very satisfied with my purchase. I would buy it again. 😊",Positive,Electronics,Wireless Earbuds,5,No,271,38,2023-10-17,2026-01-02,Canada,English,Amazon,Mobile,Long,critical,Joy,10,Thank you for choosing us.
REV014458,USR473840,joseph_ahmed59,Wouldn't Recommend,The storyline became confusing and boring. Save your money.,Negative,Movies,Action Movie,2,Yes,299,9,2021-11-04,2024-09-17,Pakistan,English,IMDb,Tablet,Short,enthusiastic,Anger,1,We appreciate your feedback and will improve.
REV014459,USR428458,mary_wilson725,Acceptable,I've been using this Burger for my family. The cleanliness met basic expectations. Meets basic expectations.,Neutral,Restaurants,Burger,4,No,54,16,2025-02-24,2025-07-23,Brazil,English,Yelp,Mobile,Medium,enthusiastic,Neutral,7,Your opinion helps us improve.
REV014460,USR788053,robert_thomas77,Great Quality,Highly satisfied with this grocery purchase. Exceeded my expectations.,Positive,Grocery,Milk,5,Yes,22,9,2022-08-25,2023-01-14,France,English,Amazon Fresh,Desktop,Short,enthusiastic,Joy,8,We appreciate your positive review.
REV014461,USR385683,william_malik541,Amazing Experience,I bought this Gaming Chair last month. Fantastic gameplay with excellent performance. Five stars. 👍,Positive,Gaming,Gaming Chair,5,No,53,15,2022-08-21,2023-05-23,Australia,English,Steam,Mobile,Medium,formal,Joy,9,Your feedback means a lot to us.
REV014462,USR372947,olivia_wilson913,Average Experience,"After reading many reviews, I purchased this Documentary. The movie was average. Acceptable for the price.",Neutral,Movies,Documentary,3,Yes,105,16,2023-06-27,2023-11-08,Australia,English,Rotten Tomatoes,Desktop,Medium,casual,Neutral,5,Thank you for your feedback.
REV014463,USR949977,william_jones762,Average Experience,The emergency response met my expectations. Overall an average experience. 🙂,Neutral,Healthcare,Health Checkup,3,No,442,11,2025-08-14,2025-08-24,Australia,English,Healthgrades,Desktop,Short,critical,Neutral,5,Your opinion helps us improve.
REV014464,USR459811,noah_taylor414,Mixed Feelings,The phone delivers standard performance. Nothing special.,Neutral,Mobile Phones,Wireless Charger,4,No,226,7,2026-06-30,2026-07-08,USA,English,Amazon,Tablet,Short,enthusiastic,Neutral,5,We value your comments.
REV014465,USR766920,susan_smith786,Five Stars,"To be honest, I ordered this Drama Movie online. Without a doubt, The screenplay was powerful. Absolutely loved it. Overall, I'm very satisfied. 👍",Positive,Movies,Drama Movie,5,No,446,24,2022-07-23,2024-01-15,Canada,English,Rotten Tomatoes,Mobile,Long,casual,Joy,10,Thank you for your wonderful feedback!
REV014466,USR877682,olivia_taylor209,Great Quality,The bank provides excellent service and reliable customer service!! I would definitely buy this again.,Positive,Banking,Mobile Banking,5,Yes,350,15,2023-01-06,2024-06-28,UK,English,Trustpilot,Desktop,Short,enthusiastic,Joy,9,We're delighted that you enjoyed our product.
REV014467,USR688435,jennifer_sheikh957,Decent Product,My friend recomended this WiFi. The hotel stay was average. Meets basic expectations.,Neutral,Hotels,WiFi,3,No,117,13,2025-09-08,2026-01-25,Australia,English,TripAdvisor,Tablet,Medium,casual,Neutral,6,We value your comments.
REV014468,USR993154,richard_ahmed822,Five Stars,The cabin crew were friendly and professional. Highly recommended. ❤️,Positive,Airlines,Airport Lounge,4,No,7,10,2025-11-17,2026-05-04,Brazil,English,Skytrax,Mobile,Short,critical,Joy,10,We appreciate your positive review.
REV014469,USR771762,robert_garcia508,Excellent Product,The storyline was courteous. I would recommend it to everyone. 🔥,Positive,Movies,Comedy Movie,5,Yes,228,11,2024-09-08,2024-12-22,UK,English,IMDb,Desktop,Short,enthusiastic,Joy,8,We appreciate your positive review.
